,genes,mean,std
536,Auh,0.29681315285691406,0.4506441844810036
537,Gnl3l,0.6847785190020543,0.6602197432218885
538,Clasrp,0.31686266275888275,0.5078796837121746
539,Xpr1,0.2953195529700119,0.4945367828710373
540,Zfp811,0.09028240138798109,0.262254078293385
541,Dirc2,0.29889454257964293,0.47501693463391176
542,Cacnb4,0.9384660361263399,0.771270478338935
543,Kcnab3,0.0974742023599723,0.27281392986110503
544,Anxa7,0.3393444365947298,0.48753828249908854
545,Coprs,0.12941697734267066,0.30935966284005745
546,Igsf3,0.12756916631676393,0.3212354009690318
547,Gm20300,0.20696284673277432,0.39428038481187266
548,Uba6,0.15171248283045066,0.33931973056050124
549,Abcd2,0.1776858949919112,0.38985460442412023
550,Rgs17,0.4778335162337727,0.6208911022776259
551,Tnfaip1,0.27912464017380095,0.490427518441269
552,Abcb7,0.15344991495525975,0.35890163711086903
553,Tet1,0.1877770291340728,0.39533260591691
554,Tspan3,1.5501128892236065,0.7496992961982342
555,Usp22,0.7375704098561044,0.6581277061083503
556,Hipk1,0.3646345649701783,0.5236635472638834
557,Fam73a,0.4071370968158154,0.5177436993838309
558,Maf,0.1971301098631543,0.5666407138228903
559,Ndufaf6,0.04969473608619163,0.19305136877397105
560,Cacng2,0.3883278678489009,0.5587461162829542
561,Btbd1,0.5484141776595457,0.5935924493711536
562,Hivep1,0.11667048180857038,0.297856276845913
563,Magi1,0.4617350646590631,0.6051525565605095
564,Acly,0.6642323683779966,0.6619377570343337
565,Aplp2,1.3921234731765435,0.7559946798903933
566,Tsc22d3,0.4554869744424614,0.6331274217406743
567,Bend6,0.27044725370486444,0.4488734130932855
568,Crlf2,0.05744802114769147,0.21822296483572529
569,Tmem238,0.01064035986207686,0.1046353451594551
570,Arl4c,0.18331434985563877,0.48866540609151793
571,Cul4b,0.23887485351518864,0.4263311110763768
572,Dlat,0.35901958805054873,0.48411883169095965
573,Zfp385b,0.21998192569777097,0.39990411989181784
574,Flywch2,0.15710995703588507,0.33485222926674746
575,Mgll,0.799041993144943,0.7488244364168141
576,2310057M21Rik,0.08524797994662045,0.2439348881561357
577,Scrt1,0.16016945732810137,0.36095630365905673
578,Trnp1,0.20671491632842384,0.4018164928436959
579,Rmnd5a,0.3895175425958713,0.5258261523071647
580,2010107G23Rik,0.10810343897878232,0.27462654399237746
581,Lars2,2.3743173757031832,0.9717882017201673
582,Fbxo28,0.20687142253021235,0.40100389660296315
583,Nrip3,0.5274813555342187,0.8007299899076216
584,Efr3b,0.7054444489036741,0.7973969148458283
585,Aldoart1,0.4466231530498149,0.5437727265073448
586,Dmap1,0.10908958505275047,0.2843031008417267
587,Slc2a13,0.3312905200705949,0.5756606584514453
588,Gpr162,0.13332181263981563,0.3030125233227867
589,Tmem56,0.23350464934715615,0.4148282417273857
590,Ubash3b,0.189476313125869,0.4343234010522266
591,2310003H01Rik,0.0717634239976299,0.2411811097718354
592,Ttc39b,0.20312099662576857,0.3841861216527359
593,Ap2a1,0.15594776413107475,0.3401317995520425
594,Kcnq5,0.1977243190894706,0.4022438208946863
595,Rpl9,0.777889460632686,0.6955942221399317
596,Tfcp2,0.1229849631992632,0.30463427518983266
597,Dhrs11,0.010417137705347503,0.1117096267495815
598,Col14a1,0.015556552257395028,0.12678274243913915
599,Sp8,0.02602777928857756,0.15182136200761523
600,Cxcl5,0.005830033329282941,0.06452179774659646
601,Rgs10,0.23466643929084804,0.5965707061646289
602,Myh8,0.006545142445112028,0.08531669554316403
603,Pnoc,0.1165610845493596,0.42948490814668255
604,Snx7,0.10352170353324561,0.27464481016063425
605,Znhit1,0.1267407657600282,0.3104635305272624
606,Olfr920,0.006462266679214757,0.06845027579302627
607,Baiap2l2,0.010767864164417476,0.093979366510692
608,Hhat,0.006494559107128276,0.06965029799351932
609,Vwa5a,0.11528535965278422,0.329564240639671
610,Cpne4,0.07132284136461141,0.2497040333738526
611,Cidea,0.03347424740799255,0.16256216332153484
612,Gm5607,0.029006944400895258,0.1519861521181986
613,Mrgpre,0.04024225527454732,0.18229057458422018
614,Unc5d,0.13396499697459915,0.37700377418725267
615,Trh,0.0033769585626097567,0.05746758538395531
616,Slc35d3,0.006111059986216058,0.0733618032737315
617,Ptchd4,0.07151565709447305,0.23630724890788926
618,Kcnc4,0.08987809446409419,0.2677905576961076
619,Mtss1,0.25339379409287816,0.4842355979128678
620,Sae1,0.3656436199207671,0.4951530064567175
621,Sox1,0.04530702277447737,0.20332799433767113
622,Gipc2,0.0070901977043977,0.07409330294470787
623,Gal,0.006440100237454432,0.07628620879508592
624,Lrp8,0.3640445759461049,0.505944110493223
625,Mcf2,0.024482617778905022,0.13079926023467675
626,Diras1,0.09054581594844031,0.2603565282908576
627,Ppp1r2,0.5353955311207922,0.6126779548744552
628,Gm14204,0.041050026480251064,0.20327278709876934
629,Tox3,0.11981973889564318,0.325945495978514
630,Alk,0.026006946875132657,0.1486718050916405
631,Fam46a,0.10018762950591756,0.34468755590589795
632,Pvrl2,0.026158543330262386,0.16188637925572655
633,Grem2,0.07835333193102216,0.2597739945831822
634,Fam98a,0.26600194001158145,0.45786184058620805
635,Tex9,0.07673782457825348,0.26729961843001976
636,Fmo1,0.039758756900587416,0.23315755768993962
637,Mpdz,0.28773081252063176,0.4728388025896905
638,Asph,0.47053848381050417,0.5870376237434816
639,Lrrc4,0.27796125212148104,0.4361504350218962
640,Zfp9,0.10817551928728869,0.28070429625187426
641,Tbc1d30,0.10640865911957428,0.288760754115532
642,Atat1,0.2622965034897038,0.44695427490874046
643,Vps33a,0.30790082340728425,0.4596078493489799
644,Sv2c,0.014782665687273822,0.10747824194338391
645,Lats2,0.1414278196167827,0.37657893076027515
646,Sema5a,0.2073900247820205,0.46701380732338577
647,Ptchd2,0.11059544577872298,0.33187301050794515
648,Kcns3,0.04602241191808475,0.17853168837768899
649,Crispld1,0.05172705176765233,0.21439308144759148
650,Zfp362,0.08647163211803469,0.2743914158055535
651,Tnnt1,0.019684049695383093,0.13531144046103571
652,Cyb561,0.24601789617201256,0.4163789052262373
653,Sp9,0.014742032744721842,0.10190570833367765
654,Pknox2,0.08925573109291159,0.26124335237806345
655,Atf5,0.14456934100280389,0.41817563827078436
656,Ppat,0.11708026880928363,0.29598508445091964
657,Arhgef6,0.04942526602110331,0.2119950689121974
658,Prr24,0.12723062349833586,0.30159165007594024
659,Slc6a1,0.5014550479150651,0.8684864850766251
660,Rora,0.0715139801857277,0.23288782263527485
661,Gpcpd1,0.5642468467677095,0.6741303784548758
662,Gpr158,0.29952445635680547,0.4287191790163795
663,Cadps,0.7276417215037069,0.7269794737124479
664,Lrrtm3,0.15353831374109683,0.3591815445795641
665,Rnf38,0.17186032227688344,0.37925632414882654
666,Rgmb,0.07329705042172589,0.25155250854587113
667,Nmbr,0.004737808363211532,0.058337864015600135
668,Afap1,0.11719455898006427,0.29562290703559785
669,Rnf207,0.016827280544203252,0.10947211146735607
670,Pigu,0.21105345868925485,0.4103543222810235
671,Ttbk2,0.39464820374466614,0.5282824365691587
672,Srgap1,0.1589527761579155,0.36738198783827036
673,Atg9b,0.019871053377324453,0.128482027698666
674,Zc3h12c,0.062434470772544874,0.234913591498324
675,6030419C18Rik,0.3252951261207784,0.462146749695302
676,Cntn5,0.04368817229040847,0.18201171842414016
677,Mycn,0.0438389905776438,0.19255180187828533
678,Tmem25,0.23205470387233473,0.41203144776881556
679,Cenpp,0.016423906576811968,0.11005128487417412
680,Fgf9,0.10197296177785528,0.2723149104946893
681,Ptprm,0.17935041950863728,0.4650663446792314
682,Pld5,0.03879469905339938,0.18913389525963523
683,Ogfrl1,0.666982445036512,0.7137030748710624
684,Hrh3,0.14843957258540263,0.35678721037950806
685,Arx,0.08835358401503222,0.2828316752075929
686,Klf12,0.08489968668105399,0.2831820678587545
687,Hapln1,0.16663074847961623,0.4901779066432119
688,Sp4,0.17782075986786808,0.3717819861931942
689,Gad1,0.3935163004029412,0.9461787571448058
690,Osbpl8,0.3164176089593059,0.4411575865933007
691,Dnajc6,0.5031615278437213,0.5332600285959481
692,Trpc7,0.017281447353458247,0.1173459338451854
693,Nacad,0.16828704008742695,0.3716554304627063
694,Lgr5,0.015159694500850163,0.1165464465919057
695,Sun2,0.065841334006949,0.2588937702206229
696,Slc35e3,0.16382660322796286,0.35414378127890334
697,Gde1,0.990363219186986,0.6826882555849735
698,Grip2,0.04269171775180766,0.19041315965726535
699,Epb4.1l5,0.04106405010933487,0.20367644153587117
700,Mctp1,0.16325417588435473,0.3492649441947636
701,6430548M08Rik,0.39442259833439813,0.5175546361041425
702,Cyp2s1,0.006526970451762791,0.07465992437184132
703,Rbms1,0.11994460369901927,0.35580305298440307
704,Frmpd4,0.273109253998009,0.46395841906189256
705,Lmo2,0.10924928996110717,0.3213814725015786
706,Irs1,0.07818407970736309,0.26733757054064516
707,Klhdc8b,0.09873682486634087,0.30129349502555125
708,Gad2,0.35221857354168884,0.8793640767190793
709,Lgi2,0.0589961145959559,0.2064188116051578
710,Plcxd2,0.24108291675961158,0.5264506647329618
711,Tmsb15b2,0.1117687943424044,0.29428196432853043
712,Nrsn1,0.5956442908369959,0.7274703655012231
713,B930025P03Rik,0.005922842878668558,0.07114710391267123
714,Dner,0.6891725785968308,0.8497515749533695
715,Garnl3,0.12181557303855503,0.31773151009924866
716,Nmnat2,0.2673455326013676,0.41762318311530316
717,A830018L16Rik,0.2426560185167833,0.3962990347263202
718,Prps2,0.19089112606104122,0.3889123956489426
719,Chml,0.04873983833734287,0.21292566373995256
720,Cks1b,0.0373349781044311,0.18124023012182686
721,Trim66,0.060433189186597625,0.2140743336701994
722,Cgn,0.010015288089555433,0.08183036489622578
723,Tmem65,0.3891587554863011,0.5672901796261963
724,Tmem151b,0.22881986500816218,0.4028615010403406
725,Lrp12,0.27191077737066394,0.4583673251126308
726,Grsf1,0.2998333870422424,0.45332514841134663
727,Prkaa2,0.22172429476819697,0.399188966568066
728,Slc39a6,0.2637246145285703,0.447901559652525
729,Gabrb2,1.0392457142745,0.8963306094920993
730,Tspan7,1.3687318088508484,0.9037563228014037
731,Lrrtm2,0.5059905447747663,0.5882847341473113
732,Gabra1,1.1566919431660616,1.0273727376454644
733,Prune,0.15785609660251762,0.34887857309251874
734,Rnf152,0.11198839528390056,0.35180451818316716
735,Adra1a,0.03054637735377929,0.1522652208804693
736,Zmat4,0.21447401510399708,0.403680251841669
737,Mapk8,0.5264035329842528,0.6060525503521098
738,Sgk1,0.4239645878259037,0.588803956713746
739,Slc30a4,0.3038363679722819,0.4708683157307816
740,Dock3,0.4912655926682985,0.5685470565047894
741,Grik1,0.10576568954498716,0.3489199624233782
742,Gpr12,0.1068487697205012,0.2772666514671358
743,Spock3,0.48192026071163657,0.7179684984401279
744,Mkrn3,0.03476210472091859,0.17437164799955007
745,Ndnf,0.12021770752011837,0.41762219005785406
746,Ssbp2,0.4536054356324296,0.5098090931724883
747,Pogk,0.1560235018043867,0.36168821776693605
748,Reln,0.18962066197355654,0.6484780689688805
749,Spock1,0.46574928089108525,0.690630185781074
750,Ptprt,0.12393000590027668,0.3492137861363203
751,Ntn1,0.02425003821361878,0.15322103002014859
752,Vcan,0.05359311033405996,0.2467760756588172
753,Th,0.005073825992681024,0.10184198281994057
754,Ecel1,0.007359363518023055,0.07893576364149267
755,Tekt5,0.007403256651169051,0.07285779213381918
756,Slc5a7,0.010851077980884102,0.11799577596397043
757,Npy,0.39594541240155,1.0718327666769696
758,Tacr1,0.008434445469232645,0.07914957766023531
759,Chodl,0.011072023939372299,0.13511970038659465
760,2010001M06Rik,0.007888023994131611,0.07787031507510116
761,Gpr126,0.010864799535413352,0.111477995288921
762,Emb,0.11187454023198558,0.2693313756991443
763,Resp18,0.4228205239415764,0.6884038945860244
764,Crhbp,0.07725593536943445,0.4410201111594761
765,Stard5,0.045304610740126865,0.18823575567380146
766,Cort,0.012771176151348628,0.15332724204616585
767,Zfp954,0.10000999306581183,0.2773455292607298
768,Hist1h2ap_loc1,0.0739142501413723,0.22243162214388468
769,Unc13c,0.04189653089161522,0.21272197351355557
770,Slc5a5,0.06059273241859506,0.23943797854839183
771,Lrpap1,1.1106178218830445,0.7427771474599828
772,Sst,0.2835990927084512,0.9300918044170781
773,Rbp4,0.05277755560474269,0.24990848840048036
774,Lypd6,0.06842315142444287,0.2595177061540943
775,Rab3b,0.12857832385974002,0.3856541887694801
776,Tsix,0.45678680868890637,0.6731052859036729
777,Dnajc28,0.06560523586840479,0.21902544844111302
778,Zwint,0.9021606950861047,0.9492133958948902
779,Fuom,0.28420348067251894,0.4608562190821159
780,Cryl1,0.14452946888726087,0.3331487574635083
781,Kcnmb2,0.031348902805276004,0.16542592837266107
782,Oprk1,0.025818012290310343,0.15910882698648943
783,Ankrd34b,0.05368164974619664,0.19144155755846587
784,Stmn3,1.6797937292624234,1.3701202793378109
785,Nek7,0.09474851914035302,0.335917242738809
786,Ndufa4,2.340224466506336,0.8432100804430623
787,Stac2,0.04641205771096336,0.18037994843477467
788,Cacna2d2,0.048806201375264695,0.20217543542105038
789,Ifit2,0.05590048809218129,0.21091409893686172
790,Kcnc2,0.21789421686118535,0.3941964036110371
791,Klhdc9,0.03510117474292558,0.1606535638787457
792,Bfsp1,0.005262619405736939,0.06335934207883205
793,Tac1,0.020098979778575422,0.18088439746409932
794,Stk32a,0.012607039563271052,0.10099005113084908
795,Lrrc38,0.0037037512377375574,0.05125487176082436
796,Gna14,0.004827198629172987,0.06378639067522904
797,Akr1c18,0.006265513036096354,0.10155236534008683
798,Relt,0.04139547725882189,0.19535708966870546
799,Gm4980,0.015348985379626865,0.12721996566494892
800,Mme,0.009167203991464689,0.08175303200191886
801,I830012O16Rik,0.01757370484450494,0.13212592130525452
802,Mkx,0.039077387286501994,0.17911514849509041
803,Zfp558,0.008492591327518076,0.08390323116152358
804,Nxph1,0.04881181866178497,0.22772502402516395
805,A030009H04Rik,0.6012766303119564,0.6272830488539322
806,Nap1l2,0.4935394367144231,0.5821506567786617
807,Cdh13,0.10666709672690627,0.32940798902495266
808,Nppc,0.06724112592699524,0.23245040506547965
809,AI413582,0.4305141392146887,0.5502335291320972
810,Olfm3,0.10360352237292018,0.3046957177965211
811,Rxfp3,0.011583325316425964,0.09998420098727939
812,Trpc6,0.03160403562266497,0.16515286710608867
813,Elfn1,0.04195251031445584,0.20502368376824098
814,Pappa,0.012448178690404146,0.10646233520919933
815,LOC100861615,0.05078281467151324,0.19193170936590764
816,Lhx6,0.02642738896479424,0.17783107228910094
817,Kctd8,0.02793920246416241,0.15788392485543515
818,Mstn,0.0034271142347878504,0.04539998463989349
819,Lypd6b,0.02939763041879492,0.15668354150513922
820,AW551984,0.01705656680906077,0.12947390226495967
821,Tmem132c,0.009147012357703857,0.09400796217889518
822,Sla,0.04676103693078243,0.21042559466212168
823,Sox6,0.06538239461610004,0.2806583146855093
824,Mrap2,0.018004270743411314,0.11055519340841788
825,Nxph2,0.003190513875044126,0.05118804878712675
826,Moxd1,0.00832112615497259,0.08187487925188737
827,Timm8a1,0.2412726355868449,0.42478621877115996
828,Pvalb,0.031185939754305187,0.2046359607832422
829,Snora30,0.061213054643097814,0.2221185048286956
830,Tuba8,0.020740294496152247,0.11791667698174846
831,Gadd45g,0.2011552271152693,0.4155471899714452
832,Inadl_loc1,0.012887423888419115,0.08684408943778578
833,Klhl14,0.004665636168343454,0.05834857369930032
834,Gys2,0.00484463303239889,0.0714143398625239
835,4930426D05Rik,0.004278266667922999,0.053095145207781094
836,Wnt7a,0.07481304354060708,0.28704220083034077
837,B230216G23Rik,0.01655460983861901,0.10557857799981335
838,Gm5868,0.0062205210303308165,0.07056772822693493
839,Cpne5,0.25781889714536177,0.49335130475310585
840,Rarres1,0.020220896299190806,0.14436121797696072
841,Slc10a4,0.006438309048455884,0.0701129586011703
842,Cntnap3,0.01190460797851772,0.09189427940651686
843,Tmem91,0.12191977408186172,0.31522489909517043
844,Crabp1,0.016976438688359127,0.1449541948002128
845,Neb,0.019553579571044782,0.13558563160167766
846,Zfp442,0.07755232811370824,0.2536199497878759
847,Htr2c,0.1011849151127747,0.3353181885443176
848,Ppil1,0.19803960424988917,0.397428580498127
849,Tamm41,0.06674551118828492,0.21859526422108636
850,Slc7a3,0.09124217255044102,0.29678797652652733
851,Cenph,0.004988841566190545,0.06421032190170127
852,Ap1s2,0.1649252675932378,0.366381020906505
853,Pnck,0.3863994954033025,0.5544949801660242
854,Hmgn2,0.5574110481534742,0.6054631301487097
855,Serpini1,0.8398718383814054,0.8742190101066101
856,C1ql1,0.009770133982283899,0.09601426834300154
857,Dusp26,0.13484421385306486,0.3101673329724662
858,Gm14436,0.2956573969710885,0.45374350284270865
859,Rps4y2,0.13892285581833114,0.3416631336419546
860,Selm,0.72506469401861,0.6063496387701321
861,Stk32b,0.006231595151833012,0.07107487333965937
862,Gtpbp8,0.09297676573378869,0.26733462254472856
863,1110038B12Rik,0.17987300285979635,0.38732139803470295
864,G0s2,0.05751832041784055,0.22781003936090657
865,Akr1e1,0.2124009687819219,0.41101619023994984
866,Sumo1,1.280957143328551,0.7610567485077955
867,Rwdd3,0.10141920708677733,0.2736483457703266
868,Smim18,0.1157258977757119,0.2920035596391084
869,Rpl7,1.328406301711046,0.8537266662495027
870,Bex4,0.3388786347257516,0.49866869201424535
871,Bnip3,0.8441039858215462,0.7092744075432379
872,Gm14305,0.5061611835502349,0.5645933446568816
873,Pcbd1,0.04473089358572555,0.18937724887394575
874,OTTMUSG00000016609_loc4,0.5560660392641029,0.5936353303352786
875,Glrx,0.3571951260929695,0.48096003238826734
876,Pafah1b3,0.07186829484441316,0.2290180170825545
877,Synpr,0.2948202777226237,0.7011960331672451
878,Lnx1,0.08066610661699451,0.2452242142708873
879,Qpct,0.16490032940160812,0.3857703860824106
880,OTTMUSG00000016609_loc3,0.5743337024468154,0.6001781686685226
881,Dynlrb1,1.2673692130110228,0.6763845379619263
882,Zcchc12,0.19458283724483358,0.45290376186534564
883,Ndufv3,1.2368246505343776,0.7107780668559195
884,Ccdc28a,0.1962804533727157,0.36680106477896907
885,Cdk5rap1,0.0954316287935276,0.2579859391873513
886,Ggact,0.07764165729234698,0.24081761981579933
887,Gstm5,1.1983029963966216,0.8549743918661749
888,Acadm,0.31139455438156094,0.512111329801255
